ticker,type,expiry,strike,lastPrice,volume,openInterest,vol_oi,notional,iv
MU,CALL,2026-08-19,930.0,6.91,29714,581,51.142857142857146,20532374.0,0.29566134033203123
MU,CALL,2026-08-21,950.0,14.0,13816,5309,2.6023733283104162,19342400.0,0.5767254241943358
MU,CALL,2026-08-19,925.0,11.6,16625,259,64.1891891891892,19285000.0,0.29431858032226554
MU,CALL,2026-08-21,930.0,23.1,8332,1271,6.555468135326515,19246920.0,0.5728192132568359
MU,PUT,2026-08-21,930.0,15.85,10584,2724,3.8854625550660793,16775640.0,0.5640302386474609
MU,CALL,2026-08-21,935.0,20.45,5799,1625,3.5686153846153847,11858955.0,0.57617611328125
MU,CALL,2026-08-19,920.0,16.5,6255,246,25.426829268292682,10320750.0,0.36206692626953124
MU,PUT,2026-08-21,935.0,18.35,5562,660,8.427272727272728,10206270.000000002,0.5726361096191408
MU,CALL,2026-08-21,940.0,18.15,5591,1479,3.7802569303583504,10147665.0,0.5770916314697265
MU,CALL,2026-08-21,920.0,29.0,3258,1421,2.2927515833919774,9448200.0,0.5764202514648438
MRVL,CALL,2026-08-21,230.0,10.8,11254,4456,2.5255834829443446,12154320.000000002,0.7304714453125
MRVL,CALL,2026-09-04,215.0,30.7,1146,519,2.208092485549133,3518219.9999999995,0.8969736865234373
MRVL,PUT,2026-08-28,240.0,16.75,2004,225,8.906666666666666,3356700.0,0.9526371923828124
MRVL,CALL,2026-08-21,237.5,6.1,3801,809,4.698393077873918,2318610.0,0.6599155102539063
MRVL,CALL,2026-08-21,232.5,8.84,2484,659,3.769347496206373,2195856.0,0.6804231176757813
MRVL,CALL,2026-09-04,280.0,5.7,3526,474,7.438818565400844,2009820.0,0.9104012866210938
MRVL,CALL,2026-08-28,242.5,13.1,1165,299,3.8963210702341136,1526150.0,0.9859620544433594
MRVL,CALL,2026-08-28,255.0,8.78,1292,597,2.164154103852596,1134375.9999999998,0.9809572216796876
MPC,CALL,2026-08-21,290.0,74.0,5461,30,182.03333333333333,40411400.0,1.39453427734375
MPC,CALL,2026-08-21,260.0,104.2,2292,37,61.945945945945944,23882640.0,1.8828130859374999
MPC,CALL,2026-08-21,220.0,144.1,1080,0,,15562800.0,2.5234411914062496
MPC,CALL,2026-08-21,240.0,124.1,1081,19,56.89473684210526,13415210.0,2.3085979785156248
MPC,CALL,2026-08-21,270.0,95.0,1100,31,35.483870967741936,10450000.0,1.8330086474609373
MPC,CALL,2026-08-21,280.0,84.72,1096,55,19.927272727272726,9285312.0,1.5791036669921872
MPC,CALL,2026-08-21,250.0,114.0,540,23,23.47826086956522,6156000.0,2.106450046386718
VLO,CALL,2026-08-21,185.0,126.37,1485,0,,18765945.0,3.838867590332031
PSX,CALL,2026-08-21,165.0,74.5,2040,7,291.42857142857144,15198000.0,2.8750028125
PSX,CALL,2026-09-18,170.0,69.7,2061,18,114.5,14365170.000000002,0.6940948559570312
PSX,CALL,2026-08-21,155.0,84.56,1131,0,,9563736.0,2.269535576171875
PSX,CALL,2026-09-18,165.0,74.54,1020,5,204.0,7603080.0,0.7536645727539062
PSX,CALL,2026-08-21,170.0,69.56,1022,11,92.9090909090909,7109032.000000001,2.652347119140625
PSX,CALL,2026-09-18,135.0,104.8,545,1,545.0,5711600.0,1.0083057397460937
PSX,CALL,2026-09-18,140.0,99.85,568,0,,5671480.0,0.983398603515625
PSX,CALL,2026-08-21,150.0,89.68,510,4,127.5,4573680.0,2.07031732421875
PSX,CALL,2026-09-18,150.0,89.55,510,0,,4567050.0,0.860352958984375
PSX,CALL,2026-08-21,160.0,79.55,510,2,255.0,4057050.0,3.0180688610839845
PWR,PUT,2026-10-16,560.0,7.7,2009,18,111.61111111111111,1546930.0,0.46603927520751964
