ticker,type,expiry,strike,lastPrice,volume,openInterest,vol_oi,notional,iv
SNDK,CALL,2026-06-26,2200.0,152.23,3892,1500,2.5946666666666665,59247915.99999999,0.9257819921875
SNDK,CALL,2026-06-26,2300.0,80.42,5079,1284,3.955607476635514,40845318.0,0.9208687112426758
SNDK,CALL,2026-07-02,2200.0,219.5,1461,439,3.3280182232346243,32068950.0,1.0593308752441408
SNDK,CALL,2026-06-26,2250.0,113.96,2265,274,8.266423357664234,25811940.0,0.9092111129760742
SNDK,PUT,2026-07-17,2080.0,126.38,1515,66,22.954545454545453,19146570.0,1.0405931759643559
SNDK,CALL,2026-07-02,2500.0,76.8,2203,289,7.622837370242214,16919040.0,1.0134479259490967
SNDK,CALL,2026-07-02,2250.0,190.67,800,139,5.755395683453237,15253600.0,1.053868256072998
SNDK,CALL,2026-06-26,2400.0,34.7,3494,1248,2.7996794871794872,12124180.0,0.8941050628662108
SNDK,CALL,2026-07-02,2300.0,160.0,733,286,2.562937062937063,11728000.0,1.0175677783966064
SNDK,CALL,2026-06-26,2270.0,101.12,1116,415,2.689156626506024,11284992.0,0.9064950756835937
MU,CALL,2026-06-26,1200.0,36.07,44689,12149,3.6784097456580787,161193223.0,0.8157977404785155
MU,CALL,2026-06-26,1150.0,72.28,13773,4461,3.0874243443174176,99551244.0,0.8423477679443359
MU,CALL,2026-06-26,1250.0,13.85,40602,13357,3.0397544358763193,56233769.99999999,0.7896139202880859
MU,CALL,2026-07-02,1300.0,33.0,13513,2678,5.045929798356982,44592900.0,0.9057321438598632
MU,PUT,2026-07-02,1200.0,57.55,7115,133,53.49624060150376,40946825.0,0.8880626428222655
MU,CALL,2026-07-02,1250.0,50.1,6678,1435,4.6536585365853655,33456780.0,0.9079293875122069
MU,PUT,2026-06-26,1200.0,21.88,14726,1911,7.705913134484563,32220488.0,0.7896749548339843
MU,CALL,2026-06-26,1180.0,47.2,6539,1772,3.690180586907449,30864080.000000004,0.801210484008789
MU,CALL,2026-06-26,1160.0,60.0,4668,1777,2.626899268429938,28008000.0,0.8522963989257812
MU,CALL,2026-06-26,1225.0,24.0,11460,1585,7.230283911671925,27504000.0,0.7974263421630858
WDC,PUT,2026-07-02,650.0,27.5,1187,442,2.68552036199095,3264250.0,0.9400335586547851
WDC,CALL,2026-07-02,680.0,31.44,1028,62,16.580645161290324,3232032.0,0.8939829937744139
STX,CALL,2026-07-02,1075.0,33.32,504,5,100.8,1679328.0,0.8014546221923828
STX,CALL,2026-07-02,1120.0,21.36,505,76,6.644736842105263,1078680.0,0.8163470513916016
INTC,CALL,2026-06-26,79.0,53.79,10024,51,196.54901960784315,53919096.0,3.2343769140624996
INTC,CALL,2026-06-26,77.0,52.65,10202,248,41.13709677419355,53713529.99999999,3.031252421875
INTC,CALL,2026-06-26,87.0,43.8,10706,13,823.5384615384615,46892280.0,3.285158037109375
INTC,CALL,2026-06-26,88.0,42.27,10703,34,314.79411764705884,45241581.00000001,3.1367209082031247
INTC,CALL,2026-06-26,78.0,53.16,7125,212,33.60849056603774,37876500.0,3.2109394726562495
INTC,CALL,2026-06-26,80.0,49.97,6825,316,21.598101265822784,34104525.0,2.8281279296874997
INTC,CALL,2026-06-26,76.0,53.65,6318,114,55.421052631578945,33896070.0,3.0937522656249996
INTC,CALL,2026-06-26,85.0,46.34,6330,140,45.214285714285715,29333220.0,2.8281279296874997
INTC,CALL,2026-06-26,86.0,44.78,6309,11,573.5454545454545,28251702.0,2.75781560546875
INTC,PUT,2026-07-17,130.0,9.55,13185,2782,4.739396117900791,12591675.000000002,0.8374039697265624
DELL,CALL,2026-07-02,410.0,17.9,731,339,2.1563421828908553,1308490.0,0.7606835455322267
MRVL,PUT,2026-06-26,350.0,70.0,1006,296,3.3986486486486487,7042000.0,1.40625296875
MRVL,PUT,2026-06-26,355.0,73.8,714,208,3.4326923076923075,5269320.0,2.1220750073242183
MRVL,CALL,2026-06-26,270.0,14.2,3039,1242,2.4468599033816427,4315380.0,0.8903819555664061
MRVL,CALL,2026-07-02,300.0,8.1,4205,1735,2.4236311239193085,3406050.0,0.917115086669922
MRVL,CALL,2026-07-10,300.0,14.2,2353,812,2.897783251231527,3341260.0,0.9095468029785156
MRVL,CALL,2026-06-26,280.0,7.53,4226,1659,2.5473176612417117,3182178.0000000005,0.8178729150390623
MRVL,CALL,2026-06-26,275.0,10.43,2268,603,3.7611940298507465,2365524.0,0.8562026098632812
MRVL,CALL,2026-07-02,290.0,11.65,1909,705,2.707801418439716,2223985.0,0.9320075158691408
MRVL,CALL,2026-07-02,270.0,21.63,719,352,2.0426136363636362,1555197.0,0.965820654296875
MRVL,CALL,2026-06-26,285.0,5.11,2947,1410,2.0900709219858156,1505917.0,0.7927266821289063
GLW,CALL,2026-07-10,207.5,28.45,1064,56,19.0,3027080.0,0.8767102172851562
GLW,CALL,2026-07-02,250.0,4.0,6133,261,23.49808429118774,2453200.0,0.8371598315429687
GLW,CALL,2026-06-26,225.0,7.25,2610,681,3.8325991189427313,1892250.0,0.7131376342773439
GLW,PUT,2026-07-17,195.0,6.0,1849,541,3.4177449168207024,1109400.0,0.8402115588378907
AMAT,CALL,2026-07-17,720.0,32.43,836,183,4.5683060109289615,2711148.0,0.7962666857910157
AMAT,CALL,2026-07-02,645.0,30.5,729,33,22.09090909090909,2223450.0,0.7946797875976561
AMAT,CALL,2026-06-26,680.0,7.45,2477,275,9.007272727272728,1845365.0000000002,0.68555001953125
AMAT,CALL,2026-06-26,700.0,2.9,4493,428,10.49766355140187,1302970.0,0.6529575720214844
AMD,CALL,2026-06-26,530.0,10.77,7592,2964,2.56140350877193,8176584.0,0.6013223461914063
AMD,CALL,2026-07-02,550.0,14.52,5025,1240,4.05241935483871,7296300.0,0.6959258923339844
AMD,CALL,2026-06-26,525.0,13.77,5069,1464,3.462431693989071,6980013.0,0.6042520043945314
AMD,CALL,2026-06-26,522.5,15.01,2615,710,3.683098591549296,3925115.0,0.6189002954101563
AMD,PUT,2026-06-26,520.0,4.6,6020,1899,3.1700895208004214,2769199.9999999995,0.6069375244140626
AMD,CALL,2026-06-26,517.5,19.25,1382,500,2.764,2660350.0,0.6245154736328126
AMD,CALL,2026-06-26,532.5,9.37,2588,734,3.525885558583106,2424956.0,0.5971719970703125
AMD,CALL,2026-07-10,530.0,32.5,711,313,2.2715654952076676,2310750.0,0.7025176232910157
AMD,CALL,2026-06-26,512.5,21.45,963,376,2.5611702127659575,2065634.9999999998,0.6433141137695313
AMD,CALL,2026-07-02,535.0,21.0,862,422,2.042654028436019,1810200.0,0.713015565185547
LRCX,CALL,2026-07-17,440.0,17.7,2050,669,3.0642750373692076,3628500.0,0.7796652893066407
LRCX,CALL,2026-07-02,400.0,18.85,793,357,2.2212885154061626,1494805.0,0.7658714819335939
HPE,CALL,2026-07-02,20.0,28.85,2918,0,,8418430.0,3.3906265234374997
FTNT,CALL,2026-07-17,160.0,3.0,3554,381,9.328083989501312,1066200.0,0.48633326171875
CAT,CALL,2026-06-26,1040.0,20.05,817,248,3.2943548387096775,1638085.0,0.42590906127929695
CAT,CALL,2026-07-02,1050.0,25.8,628,138,4.550724637681159,1620240.0,0.4356135540771484
CAT,CALL,2026-07-17,1160.0,9.42,1576,112,14.071428571428571,1484592.0,0.41181008117675777
ADI,PUT,2026-07-02,407.5,7.8,1680,16,105.0,1310400.0,0.5142260491943358
