ticker,type,expiry,strike,lastPrice,volume,openInterest,vol_oi,notional,iv
MU,CALL,2026-08-28,940.0,21.0,8678,1157,7.500432152117545,18223800.0,0.8029194512939453
MU,CALL,2026-08-28,930.0,26.36,3521,1165,3.0223175965665234,9281356.0,0.8010273803710937
MU,PUT,2026-08-28,940.0,23.0,3838,1014,3.785009861932939,8827400.0,0.7966328930664062
MU,PUT,2026-08-28,930.0,18.2,3873,1648,2.350121359223301,7048859.999999999,0.8331315515136717
MU,CALL,2026-08-28,935.0,23.5,2833,1296,2.185956790123457,6657550.0,0.7993184130859375
MU,PUT,2026-08-28,935.0,20.5,1830,761,2.40473061760841,3751500.0,0.8229387823486327
MU,PUT,2026-08-28,937.5,21.32,1125,232,4.849137931034483,2398500.0,0.8267839587402341
MU,CALL,2026-08-28,937.5,21.95,1049,180,5.8277777777777775,2302555.0,0.797853583984375
MU,CALL,2026-08-31,940.0,25.84,884,142,6.225352112676056,2284256.0,0.6082192498779297
MU,PUT,2026-08-31,940.0,29.32,713,223,3.197309417040359,2090516.0,0.6076699389648439
MRVL,PUT,2026-09-18,215.0,7.82,2680,525,5.104761904761904,2095760.0000000002,0.8262956823730467
MRVL,CALL,2026-09-11,270.0,8.7,1778,194,9.164948453608247,1546859.9999999998,0.8735364208984374
LITE,CALL,2026-09-04,930.0,54.1,1108,61,18.16393442622951,5994280.0,0.8385025915527342
LITE,CALL,2026-09-04,1000.0,26.0,1142,557,2.050269299820467,2969200.0,0.8395096615600585
LITE,CALL,2026-08-28,980.0,11.38,1572,413,3.8062953995157387,1788936.0,0.9545902978515625
LITE,PUT,2026-08-28,900.0,10.67,1545,232,6.6594827586206895,1648515.0000000002,0.9439702868652342
LITE,CALL,2026-08-28,945.0,23.44,561,66,8.5,1314984.0,0.9411626977539063
LITE,PUT,2026-09-04,870.0,20.0,644,93,6.924731182795699,1288000.0,0.7980977221679688
PSX,CALL,2026-09-18,170.0,69.7,2061,18,114.5,14365170.000000002,0.7841818457031251
PSX,CALL,2026-09-18,165.0,74.54,1020,5,204.0,7603080.0,0.8266618896484373
PSX,CALL,2026-09-18,135.0,104.8,545,1,545.0,5711600.0,1.0800827246093752
PSX,CALL,2026-09-18,140.0,99.85,568,0,,5671480.0,1.1274457690429687
PSX,CALL,2026-09-18,150.0,89.55,510,0,,4567050.0,1.017583037109375
