ticker,type,expiry,strike,lastPrice,volume,openInterest,vol_oi,notional,iv
SNDK,PUT,2026-06-18,2100.0,112.75,1319,610,2.1622950819672133,14871725.0,1.0893600219726562
SNDK,CALL,2026-06-18,2150.0,29.5,738,336,2.1964285714285716,2177100.0,0.9180916394042968
STX,CALL,2026-06-26,1150.0,30.0,1989,254,7.830708661417323,5967000.0,0.9207161248779296
MU,PUT,2026-06-18,1050.0,38.25,5328,2338,2.2788708297690334,20379600.0,1.0174609674072266
MU,PUT,2026-06-18,1070.0,48.62,3068,694,4.420749279538905,14916616.0,0.9996948272705077
MU,PUT,2026-06-18,1100.0,68.3,2156,950,2.2694736842105265,14725479.999999998,1.0240832487487794
MU,CALL,2026-06-26,1240.0,29.95,3619,203,17.82758620689655,10838905.0,1.2141762924194333
MU,PUT,2026-06-18,1075.0,51.95,1650,573,2.8795811518324608,8571750.0,0.971679970703125
MU,PUT,2026-06-18,1080.0,55.35,1470,619,2.374798061389338,8136450.0,0.995544478149414
MU,PUT,2026-06-18,1065.0,45.45,1187,455,2.608791208791209,5394915.0,0.9888917126464845
MU,PUT,2026-06-18,1055.0,40.6,965,425,2.2705882352941176,3917900.0,0.9816896362304688
MU,CALL,2026-06-18,1095.0,17.75,1951,418,4.667464114832536,3463025.0,0.9193123303222657
INTC,PUT,2026-06-26,120.0,7.2,5601,1589,3.524858401510384,4032720.0000000005,0.8791515991210936
INTC,PUT,2026-06-26,108.0,2.48,8807,608,14.485197368421053,2184136.0,0.8930674755859375
INTC,PUT,2026-06-18,123.0,5.77,3627,1167,3.107969151670951,2092778.9999999998,0.9663089306640625
INTC,PUT,2026-06-26,105.0,1.87,6726,1178,5.709677419354839,1257762.0,0.9030771411132812
AMD,PUT,2026-06-18,540.0,25.55,3120,1066,2.926829268292683,7971600.0,0.6761506994628907
AMD,PUT,2026-06-18,520.0,11.55,6286,2228,2.8213644524236985,7260330.0,0.6893341613769532
AMD,PUT,2026-06-18,530.0,17.72,3186,1442,2.2094313453536754,5645592.0,0.707888663330078
AMD,PUT,2026-06-18,537.5,22.95,2001,174,11.5,4592295.0,0.7108183215332031
AMD,PUT,2026-06-18,525.0,13.65,2311,822,2.8114355231143553,3154515.0,0.6951934777832032
AMD,PUT,2026-06-18,527.5,15.4,1538,130,11.830769230769231,2368520.0,0.6941558905029297
AMD,PUT,2026-06-18,560.0,36.5,504,164,3.073170731707317,1839600.0,0.6511265356445313
AMD,PUT,2026-06-18,542.5,26.84,603,172,3.505813953488372,1618452.0,0.6915314050292969
AMD,PUT,2026-06-18,532.5,18.55,804,365,2.202739726027397,1491420.0,0.6907989904785157
AMD,PUT,2026-06-18,522.5,13.0,941,444,2.119369369369369,1223300.0,0.7016021051025392
HPE,CALL,2026-06-18,25.0,23.85,24926,11,2266.0,59448510.00000001,3.031252421875
HPE,CALL,2026-06-18,24.0,25.2,22456,123,182.5691056910569,56589119.99999999,4.3828170214843745
HPE,CALL,2026-06-18,26.0,22.75,22435,0,,51039625.0,5.050784936523437
HPE,CALL,2026-06-18,27.0,21.85,12710,277,45.88447653429603,27771350.0,4.796879003906249
HPE,CALL,2026-06-18,23.0,25.95,4833,7,690.4285714285714,12541635.0,3.718750703125
HPE,CALL,2026-07-02,20.0,28.85,2918,0,,8418430.0,2.1367234082031246
HPE,CALL,2026-06-18,15.0,34.3,1278,262,4.877862595419847,4383539.999999999,8.69922331298828
HPE,CALL,2026-06-18,34.0,14.95,2835,195,14.538461538461538,4238325.0,3.2617205957031246
HPE,CALL,2026-06-18,38.0,10.85,2766,5,553.2,3001110.0,1.90234423828125
HPE,CALL,2026-06-18,36.0,12.9,1904,0,,2456160.0,2.8593778515625
COHR,PUT,2026-06-26,360.0,12.8,1020,472,2.1610169491525424,1305600.0,0.942261319580078
COHR,PUT,2026-06-26,407.5,23.4,500,1,500.0,1170000.0,0.9946899945068359
KLAC,PUT,2026-07-17,246.0,19.3,587,78,7.5256410256410255,1132910.0,0.6656527575683595
TXN,CALL,2026-06-18,135.0,146.45,995,1,995.0,14571775.0,1.0000000000000003e-05
TXN,CALL,2026-06-18,130.0,151.6,870,0,,13189200.0,1.0000000000000003e-05
TXN,CALL,2026-06-18,160.0,121.2,810,15,54.0,9817200.0,1.0000000000000003e-05
ADI,CALL,2026-06-18,280.0,127.0,1480,3,493.3333333333333,18796000.0,2.127934367675781
ADI,CALL,2026-06-18,220.0,186.7,740,0,,13815800.0,1.0000000000000003e-05
ADI,CALL,2026-06-18,250.0,157.1,740,1,740.0,11625400.0,1.9921875390625
MCHP,CALL,2026-06-18,57.5,32.9,13500,0,,44415000.0,4.359379550781249
MCHP,CALL,2026-06-18,35.0,55.6,6300,0,,35028000.0,7.527344340820314
MCHP,CALL,2026-06-18,47.5,42.6,6300,0,,26838000.0,5.632815458984375
MCHP,CALL,2026-06-18,37.5,52.8,2700,0,,14256000.0,7.070313662109376
MCHP,CALL,2026-06-18,30.0,60.99,660,0,,4025340.0,8.558598400878907
MCHP,CALL,2026-06-18,52.5,38.27,545,0,,2085715.0000000002,4.9668006665039055
