ticker,type,expiry,strike,lastPrice,volume,openInterest,vol_oi,notional,iv
AMD,PUT,2026-06-26,530.0,18.2,3359,277,12.126353790613718,6113380.0,0.6907379559326172
AMD,CALL,2026-07-24,535.0,50.7,964,64,15.0625,4887480.0,0.7272976489257812
AMD,CALL,2026-06-26,555.0,14.8,1978,499,3.963927855711423,2927440.0,0.6986114123535156
AMD,CALL,2026-06-26,532.5,25.09,1091,414,2.635265700483092,2737319.0,0.6991607232666017
AMD,CALL,2026-07-02,540.0,27.85,804,371,2.1671159029649596,2239140.0,0.6971771005249024
AMD,CALL,2026-06-26,570.0,10.65,2068,886,2.3340857787810383,2202420.0,0.7020903814697266
AMD,CALL,2026-06-26,600.0,4.52,4143,1913,2.1657083115525353,1872635.9999999998,0.706179696044922
AMAT,CALL,2026-07-17,750.0,12.8,1494,133,11.233082706766917,1912320.0,0.7687095883178713
AMAT,CALL,2026-06-26,650.0,16.02,667,205,3.2536585365853656,1068534.0,0.7778342529296876
GLW,CALL,2026-06-26,175.0,21.47,892,430,2.074418604651163,1915123.9999999998,0.8706067626953125
GLW,CALL,2026-06-26,200.0,6.67,2797,657,4.257229832572298,1865599.0000000002,0.7688011401367189
GLW,CALL,2026-06-26,195.0,8.92,1819,481,3.7817047817047817,1622548.0,0.7615990637207033
GLW,CALL,2026-06-26,210.0,3.55,4009,388,10.332474226804123,1423195.0,0.7639183764648438
ON,CALL,2026-06-26,123.0,5.0,2029,17,119.3529411764706,1014500.0,0.7912618530273439
TER,CALL,2026-06-26,450.0,16.15,729,135,5.4,1177334.9999999998,0.8264177514648436
LRCX,PUT,2026-06-26,370.0,9.09,2788,323,8.631578947368421,2534292.0,0.7528100891113281
LRCX,PUT,2026-06-26,385.0,15.0,1283,92,13.945652173913043,1924500.0,0.7537256072998046
COHR,CALL,2026-06-26,407.5,14.0,1049,31,33.83870967741935,1468600.0,0.9158943957519532
HPE,CALL,2026-07-02,20.0,28.85,2918,0,,8418430.0,2.697268881835938
VRT,PUT,2026-07-02,325.0,14.09,931,69,13.492753623188406,1311779.0,0.6458165301513672
TXN,PUT,2026-06-26,305.0,3.25,5275,22,239.77272727272728,1714375.0,0.5056201782226561
TXN,PUT,2026-06-26,310.0,4.39,2619,124,21.120967741935484,1149741.0,0.5347946911621093
ADI,PUT,2026-06-26,420.0,6.68,2562,1009,2.539147670961348,1711416.0,0.5097094927978516
