ticker,type,expiry,strike,lastPrice,volume,openInterest,vol_oi,notional,iv
SNDK,PUT,2026-07-02,1800.0,79.74,5443,364,14.953296703296703,43402481.99999999,1.2038766613006588
SNDK,CALL,2026-06-26,2000.0,89.0,2898,572,5.066433566433567,25792200.0,1.2738378593444821
SNDK,CALL,2026-06-26,1900.0,140.0,709,213,3.328638497652582,9926000.0,1.2852818939208983
SNDK,CALL,2026-06-26,2050.0,70.25,1407,190,7.405263157894737,9884175.0,1.2746313124084472
SNDK,CALL,2026-07-02,2000.0,137.72,544,217,2.506912442396313,7491967.999999999,1.1714671553802491
SNDK,CALL,2026-06-26,2070.0,65.8,521,121,4.305785123966942,3428179.9999999995,1.2682226530456542
DELL,CALL,2026-06-26,450.0,7.77,2059,774,2.660206718346253,1599842.9999999998,0.901246104736328
INTC,CALL,2026-06-26,77.0,55.41,22160,253,87.58893280632411,122788559.99999999,2.410160224609375
INTC,CALL,2026-06-26,78.0,54.1,15451,257,60.12062256809339,83589910.0,2.4140664648437498
INTC,CALL,2026-06-26,76.0,56.4,10915,352,31.008522727272727,61560600.0,2.3242229394531244
INTC,CALL,2026-06-26,87.0,45.05,10014,111,90.21621621621621,45113069.99999999,2.00781748046875
INTC,CALL,2026-06-26,88.0,44.05,10006,125,80.048,44076430.0,1.9609376953125
INTC,CALL,2026-06-26,79.0,54.0,8104,4,2026.0,43761600.0,2.3632853417968747
INTC,CALL,2026-06-26,80.0,53.0,3927,186,21.112903225806452,20813100.0,2.3125042187499996
INTC,PUT,2026-06-26,135.0,6.75,6767,2865,2.3619546247818497,4567725.0,0.9599613378906249
INTC,PUT,2026-06-26,130.0,4.25,9666,3788,2.551742344244984,4108050.0,0.965820654296875
INTC,CALL,2026-07-02,132.0,8.3,4366,669,6.526158445440957,3623780.0000000005,0.9445806323242187
MU,CALL,2026-06-26,1100.0,48.15,16279,4566,3.5652650021901007,78383385.0,1.5479758929443357
MU,PUT,2026-06-26,1050.0,66.72,7272,2358,3.0839694656488548,48518784.0,1.542665860900879
MU,PUT,2026-07-10,1300.0,272.66,1227,61,20.114754098360656,33455382.0,1.0957076464843751
MU,CALL,2026-06-26,1080.0,54.55,4390,678,6.474926253687316,23947450.0,1.543215174560547
MU,PUT,2026-06-26,1070.0,77.63,3052,367,8.316076294277929,23692675.999999996,1.5386985955810546
MU,CALL,2026-07-02,1200.0,37.9,6032,2224,2.712230215827338,22861280.0,1.26816161819458
MU,PUT,2026-06-26,1075.0,78.15,2891,881,3.2814982973893305,22593165.000000004,1.5398582577514648
MU,CALL,2026-06-26,1075.0,58.0,3345,676,4.9482248520710055,19401000.0,1.539369978942871
MU,PUT,2026-06-26,1060.0,72.18,2436,841,2.896551724137931,17583048.0,1.543886557922363
MU,CALL,2026-06-26,1090.0,51.73,3304,756,4.37037037037037,17091592.0,1.5471824398803706
MRVL,PUT,2026-07-10,280.0,24.41,1855,451,4.113082039911308,4528055.0,0.9656985852050781
MRVL,PUT,2026-07-02,265.0,12.53,2750,1369,2.008765522279036,3445750.0,1.0257617071533203
MRVL,CALL,2026-06-26,290.0,7.91,3777,939,4.022364217252396,2987607.0,1.0637253845214847
MRVL,CALL,2026-06-26,280.0,12.13,2317,780,2.9705128205128206,2810521.0000000005,1.08203583984375
MRVL,CALL,2026-06-26,285.0,9.75,2283,422,5.409952606635071,2225925.0,1.0709274969482425
MRVL,CALL,2026-06-26,295.0,6.35,1592,754,2.1114058355437666,1010919.9999999999,1.0617722692871094
AMD,CALL,2026-06-26,515.0,19.35,6037,971,6.2173017507724,11681595.000000002,0.7888204711914062
AMD,CALL,2026-06-26,520.0,16.77,5754,1437,4.004175365344468,9649458.0,0.7830832238769532
AMD,PUT,2026-06-26,520.0,16.65,5712,1816,3.145374449339207,9510479.999999998,0.7762473547363282
AMD,PUT,2026-06-26,510.0,11.95,5810,1248,4.655448717948718,6942950.0,0.7811301184082031
AMD,CALL,2026-06-26,525.0,14.61,4584,1131,4.053050397877984,6697223.999999999,0.7829001202392578
AMD,PUT,2026-06-26,515.0,14.45,3011,880,3.421590909090909,4350895.0,0.7771628729248048
AMD,CALL,2026-06-26,522.5,15.78,2057,191,10.769633507853403,3245946.0,0.784303914794922
AMD,CALL,2026-06-26,517.5,17.95,1166,305,3.822950819672131,2092970.0,0.7838156384277344
AMD,CALL,2026-07-02,520.0,26.3,715,265,2.69811320754717,1880450.0,0.7636132037353516
AMD,PUT,2026-06-26,517.5,15.59,1109,428,2.5911214953271027,1728931.0000000002,0.7676414837646486
GLW,CALL,2026-07-10,180.0,22.05,836,135,6.192592592592592,1843380.0,0.8435074243164062
HPE,CALL,2026-07-02,20.0,28.85,2918,0,,8418430.0,3.957031357421875
LRCX,CALL,2026-06-26,400.0,4.2,8848,608,14.552631578947368,3716160.0,0.8854991918945312
TXN,PUT,2026-07-02,310.0,15.03,1361,17,80.05882352941177,2045582.9999999998,0.5701947277832031
CAT,CALL,2026-07-17,1080.0,10.55,1300,617,2.106969205834684,1371500.0000000002,0.41165749481201175
CRWD,CALL,2026-06-26,700.0,8.36,1331,575,2.314782608695652,1112716.0,0.5525557440185547
